核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1519019298|2016/3/22|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1525059899|2016/3/3|2016/3/3|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1519698173|2015/3/16|2015/3/16|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527896210|2016/2/6|2016/2/6|60114|商户卡|借记卡折一本通（卡bin622619）
1513977987|2014/10/10|2016/2/4|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527217370|2016/1/6|2016/1/6|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1060552069|2008/8/20|2008/8/20|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1512281752|2015/7/14|2016/1/15|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1296742356|2015/9/23|2016/2/18|10172|保障型保险|INSUR_CATE_CODE = '2'
1108402689|2006/11/13|2006/11/13|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1298519244|2012/1/21|2016/2/3|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1516737515|2015/1/1|2015/1/1|60120|智家卡|小区金融，卡BIN为“621691”； 
1525192790|2015/10/23|2015/10/23|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506523792|2014/10/8|2014/10/8|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1527156808|2016/1/4|2016/1/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527480444|2016/1/18|2016/1/18|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1521094023|2015/5/6|2015/5/6|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1515566415|2014/12/22|2015/1/27|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1525347190|2015/10/22|2016/2/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509081982|2016/3/22|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1151864786|2015/11/12|2016/3/8|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1504064963|2013/11/7|2013/11/7|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527846090|2016/2/3|2016/2/3|60114|商户卡|借记卡折一本通（卡bin622619）
1505882017|2013/12/27|2013/12/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1511440953|2016/1/12|2016/1/12|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1523601134|2015/8/11|2015/8/11|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527853993|2016/2/3|2016/2/3|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1509332379|2015/12/30|2016/1/20|10172|保障型保险|INSUR_CATE_CODE = '2'
1526640753|2016/2/24|2016/2/24|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1524655341|2015/9/18|2015/9/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1506671939|2014/2/15|2014/2/15|60120|智家卡|小区金融，卡BIN为“621691”； 
1524190143|2015/8/31|2015/8/31|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1325409832|2014/1/4|2014/1/4|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1527904543|2016/2/11|2016/2/11|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1165061214|2008/7/27|2008/7/27|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1278692172|2011/7/2|2012/7/6|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1076254466|2011/11/21|2012/2/29|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1258413983|2013/6/7|2014/1/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1208974150|2015/11/12|2015/11/12|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1500306147|2015/4/30|2015/12/22|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1126115801|2012/4/18|2012/4/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1526432058|2015/12/3|2015/12/3|60114|商户卡|借记卡折一本通（卡bin622619）
1262358127|2011/4/13|2016/1/11|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527746735|2016/1/29|2016/1/29|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1513991659|2014/10/10|2014/10/10|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527867946|2016/2/4|2016/2/4|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1519722390|2016/1/4|2016/1/4|10172|保障型保险|INSUR_CATE_CODE = '2'
1506721661|2014/2/18|2014/2/18|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1522146354|2015/6/11|2015/6/12|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1142249101|2014/3/7|2014/3/7|60120|智家卡|小区金融，卡BIN为“621691”； 
1505885086|2013/12/27|2013/12/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1261253850|2011/6/25|2013/8/3|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1519977121|2015/3/24|2015/3/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1521317327|2015/5/14|2015/5/14|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1525192790|2015/10/14|2015/10/14|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1524302216|2015/9/10|2015/9/10|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1268867518|2011/3/30|2011/3/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527746735|2016/3/10|2016/3/10|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1246856737|2016/1/29|2016/3/1|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1099953958|2011/11/16|2011/11/16|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1518231822|2015/1/16|2015/1/16|60114|商户卡|借记卡折一本通（卡bin622619）
1527949069|2016/2/16|2016/2/16|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525014019|2015/10/6|2015/10/6|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1513437868|2014/12/30|2014/12/30|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1325451592|2016/2/4|2016/2/4|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1506523792|2016/2/5|2016/2/5|10172|保障型保险|INSUR_CATE_CODE = '2'
1527065465|2015/12/29|2015/12/29|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527249077|2016/1/7|2016/1/7|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1515947167|2014/12/8|2014/12/8|60120|智家卡|小区金融，卡BIN为“621691”； 
1182301677|2015/6/9|2015/6/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1148721755|2013/8/9|2016/2/17|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1520465166|2015/4/11|2015/4/11|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527873731|2016/2/4|2016/2/4|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1121455736|2006/2/9|2016/2/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1243592051|2012/2/7|2014/9/25|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1269663419|2011/4/8|2011/4/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506671939|2016/1/29|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1504713226|2016/3/1|2016/3/1|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1167254761|2015/9/6|2016/2/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527691958|2016/1/27|2016/1/27|60114|商户卡|借记卡折一本通（卡bin622619）
1518817501|2015/1/27|2015/1/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1516737515|2016/2/6|2016/2/6|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1176057131|2008/3/31|2008/3/31|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1209540269|2016/2/14|2016/2/14|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1527834427|2016/2/2|2016/2/2|10172|保障型保险|INSUR_CATE_CODE = '2'
1527640194|2016/1/25|2016/1/25|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1506173238|2014/1/13|2015/3/23|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1514565132|2014/10/29|2014/10/29|60120|智家卡|小区金融，卡BIN为“621691”； 
1513722258|2014/9/27|2014/9/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1338643420|2012/12/6|2015/8/3|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1520088609|2015/3/27|2015/3/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511382502|2014/7/13|2014/7/13|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1524190143|2015/8/31|2015/8/31|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1345239498|2013/1/15|2014/2/6|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1519244545|2015/2/14|2015/2/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527540746|2016/1/22|2016/1/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1132159155|2014/7/7|2016/3/16|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1258826856|2012/1/10|2012/1/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527165563|2016/1/4|2016/1/4|60114|商户卡|借记卡折一本通（卡bin622619）
1500024855|2013/1/17|2016/2/24|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527960120|2016/2/16|2016/2/16|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1131606657|2013/4/13|2013/4/13|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1500478981|2016/1/12|2016/2/5|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1267644272|2016/1/15|2016/1/15|10172|保障型保险|INSUR_CATE_CODE = '2'
1518367009|2015/3/4|2015/3/4|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1516822564|2015/1/6|2015/11/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1517381281|2015/1/12|2015/1/12|60120|智家卡|小区金融，卡BIN为“621691”； 
1159388988|2015/1/14|2015/1/14|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1508208828|2014/4/14|2015/5/7|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1516446002|2014/12/23|2014/12/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1507391760|2014/3/13|2014/3/13|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1520491815|2015/4/13|2016/2/17|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1515577031|2014/12/31|2014/12/31|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1514333657|2014/11/16|2014/11/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519026493|2015/2/9|2016/1/20|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1201078336|2016/1/29|2016/1/29|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1507585827|2014/9/1|2014/9/1|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1511311163|2014/7/10|2014/7/10|60114|商户卡|借记卡折一本通（卡bin622619）
1527185833|2016/1/5|2016/1/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527540746|2016/1/20|2016/1/20|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1505412172|2013/12/11|2013/12/11|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1510408650|2016/1/12|2016/1/12|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
