I_CODE	A_TYPE	M_TYPE	PRODUCT_CYCLIC	RISK_GRADE	COLLECT_CURRENCY	COLLECT_DATE_BEG	COLLECT_DATE_END	BASE_SALE_AMOUNT	REDEEM_SETTLE_ACCOUNT_NAME	REP_MTR_DATE	REP_RTN_RATE	REP_BEG_DATE	START_DT
FGFA15087A	SPT_LBS	X_CNBD		1	CNY	2015-07-16	2015-07-16	500000.000000	非凡资产管理双月保本对公款	2015-09-22	0.039500	2015-07-23	2015/10/15
FSAA14121E	SPT_LBS	X_CNBD	128	2	CNY	2014-05-04	2014-05-05	10000000.000000		2014-06-10	0.055500	2014-05-06	2015/10/15
FGFA16005A	SPT_LBS	X_CNBD		1	CNY	2016-01-15	2016-01-15	500000.000000	非凡资产管理35天保本对公款	2016-02-25	0.032500	2016-01-21	2016/1/21
FGAA15494B	SPT_LBS	X_CNBD		2	CNY	2015-07-13	2015-07-13	500000.000000	非凡资产管理季增利对公款	2015-10-16	0.050000	2015-07-16	2015/10/15
FGAA15583C	SPT_LBS	X_CNBD		2	CNY	2015-09-16	2015-09-16	100000000.000000	非凡资产管理双月增利对公款	2015-11-17	0.043000	2015-09-17	2015/10/15
FGAA15009C	SPT_LBS	X_CNBD		2	CNY	2015-01-04	2015-01-04	100000000.000000	非凡资产管理半年增利对公款	2015-07-06	0.052000	2015-01-06	2015/10/15
FGAA15342A	SPT_LBS	X_CNBD		2	CNY	2015-05-14	2015-05-14	500000.000000	非凡资产管理半年增利对公款	2015-11-18	0.052000	2015-05-18	2015/10/15
FSAA1583RC	SPT_LBS	X_CNBD		2	CNY	2015-10-15	2015-10-15	50000.000000	非凡资产管理4个月增利普通款	2016-02-25	0.049500	2015-10-22	2015/10/19
FSAA16022B	SPT_LBS	X_CNBD		2	CNY	2016-01-18	2016-01-18	200000.000000	非凡资产管理4个月增利高端款	2016-05-26	0.045000	2016-01-21	2016/1/21
FSAA15508B	SPT_LBS	X_CNBD		2	CNY	2015-10-22	2015-10-22	200000.000000	非凡资产管理4个月增利高端款	2016-02-29	0.048500	2015-10-26	2015/10/26
FSAA13089B	SPT_LBS	X_CNBD	0	2	CNY	2013-06-14	2013-06-14	200000.000000	非凡资产管理35天增利高端款	2013-07-23	0.047000	2013-06-18	2015/10/15
FGAA15740Z	SPT_LBS	X_CNBD		2	CNY	2015-12-18	2015-12-18	50000000.000000	非凡资产管理半年增利对公款	2016-07-19	0.042000	2015-12-18	2015/12/21
FGAA13145B	SPT_LBS	X_CNBD	096	2	CNY	2013-09-24	2013-09-26	500000.000000		2013-11-01	0.048000	2013-09-27	2015/10/15
FSAA15073A	SPT_LBS	X_CNBD		2	CNY	2015-02-13	2015-02-13	50000.000000	非凡资产管理35天增利普通款	2015-03-23	0.052500	2015-02-16	2015/12/21
FGAA14090B	SPT_LBS	X_CNBD		2	CNY	2014-06-23	2014-06-23	500000.000000	非凡资产管理双月增利对公款	2014-08-26	0.052000	2014-06-26	2015/10/15
FSAA15212A	SPT_LBS	X_CNBD		2	CNY	2015-05-04	2015-05-04	50000.000000	非凡资产管理双月增利普通款	2015-07-07	0.053000	2015-05-07	2015/12/21
FSAA14132M	SPT_LBS	X_CNBD	129	2	CNY	2014-05-09	2014-05-09	50000.000000	非凡资产管理半年增利普通款	2014-11-14	0.055000	2014-05-14	2015/10/15
FSAA15098B	SPT_LBS	X_CNBD		2	CNY	2015-02-27	2015-02-27	200000.000000	非凡资产管理双月增利高端款	2015-05-04	0.056500	2015-03-03	2015/12/21
FSAA15241D	SPT_LBS	X_CNBD		2	CNY	2015-05-20	2015-05-20	1000000.000000	非凡资产管理35天增利尊享款	2015-06-29	0.053000	2015-05-25	2015/12/21
FSAA15631A	SPT_LBS	X_CNBD		2	CNY	2016-01-04	2016-01-04	50000.000000	非凡资产管理35天增利普通款	2016-02-14	0.045500	2016-01-07	2015/12/29
FSAA15331D	SPT_LBS	X_CNBD		2	CNY	2015-07-13	2015-07-13	1000000.000000	非凡资产管理35天增利尊享款	2015-08-20	0.054000	2015-07-16	2015/12/21
FGFA15087C	SPT_LBS	X_CNBD		1	CNY	2015-07-22	2015-07-22	5000000.000000	非凡资产管理双月保本对公款	2015-09-22	0.039500	2015-07-23	2015/10/15
FSAA1605PA	SPT_LBS	X_CNBD		2	CNY	2016-01-21	2016-01-21	50000.000000	非凡资产管理4个月增利普通款	2016-06-02	0.044000	2016-01-28	2016/1/21
FSAA14433B	SPT_LBS	X_CNBD		2	CNY	2014-12-15	2014-12-15	200000.000000	非凡资产管理季增利高端款	2015-03-18	0.054000	2014-12-18	2015/10/15
FSAA14378N	SPT_LBS	X_CNBD		2	CNY	2014-11-13	2014-11-13	100000.000000	非凡资产管理双月增利普通款	2015-01-20	0.053000	2014-11-20	2015/10/15
FGAA15315A	SPT_LBS	X_CNBD		2	CNY	2015-04-29	2015-04-29	500000.000000	非凡资产管理半年增利对公款	2015-11-04	0.052500	2015-05-04	2015/10/15
FSAA16025D	SPT_LBS	X_CNBD		2	CNY	2016-01-20	2016-01-20	1000000.000000	非凡资产管理35天增利尊享款	2016-02-29	0.045000	2016-01-25	2016/1/19
FSAA15328B	SPT_LBS	X_CNBD		2	CNY	2015-07-09	2015-07-09	200000.000000	非凡资产管理4个月增利高端款	2015-11-17	0.053000	2015-07-14	2015/10/15
FSAA14225N	SPT_LBS	X_CNBD		2	CNY	2014-07-31	2014-07-31	100000.000000	非凡资产管理35天增利普通款	2014-09-11	0.053000	2014-08-07	2015/10/15
FSAA15540B	SPT_LBS	X_CNBD		2	CNY	2015-11-09	2015-11-09	200000.000000	非凡资产管理半年增利高端款	2016-05-12	0.047000	2015-11-12	2015/11/20
FSAA14338B	SPT_LBS	X_CNBD		2	CNY	2014-10-21	2014-10-21	200000.000000	非凡资产管理4个月增利高端款	2015-02-26	0.052000	2014-10-23	2015/10/15
FSAA1541AA	SPT_LBS	X_CNBD		2	CNY	2015-05-21	2015-05-21	50000.000000	非凡资产管理35天增利普通款	2015-07-02	0.052500	2015-05-28	2015/12/21
FSAA13148D	SPT_LBS	X_CNBD	0	2	CNY	2013-08-28	2013-08-28	1000000.000000	非凡资产管理双月增利尊享款	2013-11-04	0.051000	2013-09-02	2015/10/15
FSAA13110M	SPT_LBS	X_CNBD	0	2	CNY	2013-07-18	2013-07-18	50000.000000	非凡资产管理双月增利普通款	2013-09-22	0.051000	2013-07-22	2015/10/15
FSAA14437A	SPT_LBS	X_CNBD		2	CNY	2014-12-19	2014-12-19	50000.000000	非凡资产管理35天增利普通款	2015-01-27	0.055000	2014-12-23	2015/10/15
FGAA14121A	SPT_LBS	X_CNBD		2	CNY	2014-08-14	2014-08-14	500000.000000	非凡资产管理35天增利对公款	2014-09-22	0.050000	2014-08-18	2015/12/21
FSAA15585D	SPT_LBS	X_CNBD		2	CNY	2015-12-08	2015-12-08	1000000.000000	非凡资产管理季增利尊享款	2016-03-11	0.047500	2015-12-11	2015/12/1
FSAA14122A	SPT_LBS	X_CNBD	128	2	CNY	2014-05-04	2014-05-04	50000.000000	非凡资产管理双月增利普通款	2014-07-07	0.052500	2014-05-06	2015/10/15
FSAA1595PA	SPT_LBS	X_CNBD		2	CNY	2015-11-26	2015-11-26	50000.000000	非凡资产管理4个月增利普通款	2016-04-07	0.045500	2015-12-03	2015/11/26
FSAA15522B	SPT_LBS	X_CNBD		2	CNY	2015-10-28	2015-10-28	200000.000000	非凡资产管理半年增利高端款	2016-05-04	0.047000	2015-11-03	2015/10/29
FGAA13156B	SPT_LBS	X_CNBD	099	2	CNY	2013-10-14	2013-10-14	500000.000000		2014-01-17	0.051000	2013-10-17	2015/10/15
FSFA15251A	SPT_LBS	X_CNBD		1	CNY	2015-12-17	2015-12-17	50000.000000	非凡资产管理35天保本普通款	2016-01-25	0.038000	2015-12-21	2015/12/21
FGAA15125A	SPT_LBS	X_CNBD		2	CNY	2015-02-12	2015-02-12	500000.000000	非凡资产管理半年增利对公款	2015-08-17	0.054000	2015-02-16	2015/12/21
FSAA1629RB	SPT_LBS	X_CNBD		2	CNY	2016-04-22	2016-04-22	50000.000000	非凡资产管理4个月增利普通款	2016-09-02	0.043000	2016-04-29	2016/4/26
FSAA15540A	SPT_LBS	X_CNBD		2	CNY	2015-11-09	2015-11-09	50000.000000	非凡资产管理半年增利普通款	2016-05-12	0.046500	2015-11-12	2015/11/20
FSAA14317M	SPT_LBS	X_CNBD		2	CNY	2014-10-10	2014-10-10	50000.000000	非凡资产管理35天增利普通款	2014-11-20	0.052000	2014-10-16	2015/10/15
FSAA16072B	SPT_LBS	X_CNBD		2	CNY	2016-02-22	2016-02-22	200000.000000	非凡资产管理半年增利高端款	2016-08-25	0.044000	2016-02-25	2016/2/19
FSFA15206A	SPT_LBS	X_CNBD		1	CNY	2015-10-15	2015-10-15	50000.000000	非凡资产管理35天保本普通款	2015-11-26	0.037000	2015-10-22	2015/10/15
FSAA16175A	SPT_LBS	X_CNBD		2	CNY	2016-04-26	2016-04-26	50000.000000	非凡资产管理35天增利普通款	2016-06-03	0.040500	2016-04-29	2016/4/20
FSAA16044D	SPT_LBS	X_CNBD		2	CNY	2016-02-01	2016-02-01	1000000.000000	非凡资产管理双月增利尊享款	2016-04-05	0.044500	2016-02-04	2016/1/26
FSAA15057B	SPT_LBS	X_CNBD		2	CNY	2015-02-03	2015-02-03	200000.000000	非凡资产管理季增利高端款	2015-05-06	0.054500	2015-02-06	2015/12/21
FSAA14257W	SPT_LBS	X_CNBD		2	CNY	2014-08-28	2014-08-28	1000000.000000	非凡资产管理4个月增利尊享款	2015-01-05	0.054500	2014-09-01	2015/10/15
FGFA15130A	SPT_LBS	X_CNBD		1	CNY	2015-10-29	2015-10-29	500000.000000	非凡资产管理双月保本对公款	2016-01-05	0.035500	2015-11-05	2015/10/29
FSAA15532A	SPT_LBS	X_CNBD		2	CNY	2015-11-04	2015-11-04	50000.000000	非凡资产管理4个月增利普通款	2016-03-14	0.047500	2015-11-09	2015/11/20
FGFA14028A	SPT_LBS	X_CNBD		2	CNY	2014-12-24	2014-12-24	500000.000000	非凡资产管理35天保本对公款	2015-02-02	0.042500	2014-12-29	2015/10/15
FSAA15220A	SPT_LBS	X_CNBD		2	CNY	2015-05-06	2015-05-06	50000.000000	非凡资产管理4个月增利普通款	2015-09-14	0.053000	2015-05-11	2015/10/15
FSAA13306N	SPT_LBS	X_CNBD	112	2	CNY	2014-01-13	2014-01-13	100000.000000	非凡资产管理半年增利普通款	2014-07-17	0.061500	2014-01-17	2015/10/15
FGAA15175A	SPT_LBS	X_CNBD		2	CNY	2015-03-12	2015-03-12	500000.000000	非凡资产管理季增利对公款	2015-06-16	0.053500	2015-03-16	2015/12/21
FGAA14029T	SPT_LBS	X_CNBD	120	2	CNY	2014-03-06	2014-03-10	10000000.000000		2014-04-15	0.052000	2014-03-11	2015/10/15
FGAA13089E	SPT_LBS	X_CNBD	0	2	CNY	2013-06-17	2013-06-17	100000000.000000	非凡资产管理35天增利对公款	2013-07-23	0.046000	2013-06-18	2015/10/15
FSAA14325A	SPT_LBS	X_CNBD		2	CNY	2014-10-14	2014-10-14	50000.000000	非凡资产管理季增利普通款	2015-01-19	0.051500	2014-10-17	2015/10/15
FSAA1506PA	SPT_LBS	X_CNBD		2	CNY	2015-01-20	2015-01-20	100000.000000	非凡资产管理4个月增利普通款	2015-05-29	0.055000	2015-01-23	2015/12/21
FSAA15336B	SPT_LBS	X_CNBD		2	CNY	2015-07-13	2015-07-13	200000.000000	非凡资产管理半年增利高端款	2016-01-18	0.054000	2015-07-16	2015/10/15
FSAA13190A	SPT_LBS	X_CNBD	098	2	CNY	2013-09-27	2013-10-07	50000.000000		2014-04-08	0.055000	2013-10-08	2015/10/15
FGAA16022A	SPT_LBS	X_CNBD		2	CNY	2016-01-14	2016-01-14	500000.000000	非凡资产管理季增利对公款	2016-04-18	0.042500	2016-01-18	2016/1/21
FSAA16080D	SPT_LBS	X_CNBD		2	CNY	2016-02-29	2016-02-29	1000000.000000	非凡资产管理双月增利尊享款	2016-05-03	0.044500	2016-03-03	2016/2/24
FSAA15513D	SPT_LBS	X_CNBD		2	CNY	2015-10-27	2015-10-27	1000000.000000	非凡资产管理季增利尊享款	2016-02-01	0.048500	2015-10-30	2015/10/20
FGAA13119A	SPT_LBS	X_CNBD	0	2	CNY	2013-08-01	2013-08-01	500000.000000	非凡资产管理季增利对公款	2013-11-08	0.051000	2013-08-08	2015/10/15
FSAA14252B	SPT_LBS	X_CNBD		2	CNY	2014-08-21	2014-08-21	200000.000000	非凡资产管理半年增利高端款	2015-02-26	0.054000	2014-08-25	2015/12/21
FGAB14008A	SPT_DED	X_CNBD		2	CNY	2014-12-22	2014-12-22	10000000.000000	非凡资产管理翠竹2W理财产品周二对公款	2017-12-31	0.036000	2014-12-23	2016/4/26
FSAA14107N	SPT_LBS	X_CNBD	126	2	CNY	2014-04-17	2014-04-17	50000.000000	非凡资产管理季增利普通款	2014-07-22	0.055000	2014-04-22	2015/10/15
FSAA15302A	SPT_LBS	X_CNBD		2	CNY	2015-06-26	2015-06-26	50000.000000	非凡资产管理双月增利普通款	2015-08-31	0.052500	2015-06-29	2015/12/21
FGAA16150B	SPT_LBS	X_CNBD		2	CNY	2016-04-26	2016-04-26	500000.000000	非凡资产管理4个月增利对公款	2016-09-02	0.038000	2016-04-29	2016/4/26
FGAA15212C	SPT_LBS	X_CNBD		2	CNY	2015-03-31	2015-03-31	100000000.000000	非凡资产管理35天增利对公款	2015-05-05	0.058000	2015-03-31	2015/12/21
FSAA13190R	SPT_LBS	X_CNBD	098	2	CNY	2013-09-27	2013-10-07	100000.000000		2014-04-08	0.058500	2013-10-08	2015/10/15
FSAA15169D	SPT_LBS	X_CNBD		2	CNY	2015-04-10	2015-04-10	1000000.000000	非凡资产管理35天增利尊享款	2015-05-18	0.054500	2015-04-13	2015/12/21
FSAA13206D	SPT_LBS	X_CNBD	100	2	CNY	2013-10-17	2013-10-21	1000000.000000		2014-04-22	0.054000	2013-10-22	2015/10/15
FSAA14289D	SPT_LBS	X_CNBD		2	CNY	2014-09-22	2014-09-22	1000000.000000	非凡资产管理季增利尊享款	2014-12-25	0.054000	2014-09-25	2015/10/15
FSAA15099B	SPT_LBS	X_CNBD		2	CNY	2015-02-28	2015-02-28	200000.000000	非凡资产管理季增利高端款	2015-06-03	0.053500	2015-03-03	2015/12/21
FSAA1595WB	SPT_LBS	X_CNBD		2	CNY	2015-11-26	2015-11-26	100000.000000	非凡资产管理半年增利普通款	2016-06-03	0.046000	2015-12-03	2015/11/26
FSAA13194D	SPT_LBS	X_CNBD	098	2	CNY	2013-10-08	2013-10-10	1000000.000000		2014-04-11	0.056000	2013-10-11	2015/10/15
FGAA15202B	SPT_LBS	X_CNBD		2	CNY	2015-03-30	2015-03-30	500000.000000	非凡资产管理35天增利普通款	2015-05-07	0.055000	2015-04-02	2015/12/21
FSAA14280B	SPT_LBS	X_CNBD		2	CNY	2014-09-15	2014-09-15	200000.000000	非凡资产管理半年增利高端款	2015-03-19	0.053500	2014-09-19	2015/10/15
FGAA15654J	SPT_LBS	X_CNBD		2	CNY	2015-11-19	2015-11-19	500000.000000	非凡资产管理双月增利对公款	2016-01-19	0.047000	2015-11-19	2015/11/20
FSAA13205A	SPT_LBS	X_CNBD	100	2	CNY	2013-10-17	2013-10-21	50000.000000		2014-01-22	0.050000	2013-10-22	2015/10/15
FSAA16045A	SPT_LBS	X_CNBD		2	CNY	2016-02-01	2016-02-01	50000.000000	非凡资产管理季增利普通款	2016-05-04	0.043500	2016-02-04	2016/1/26
FGAA15122T	SPT_LBS	X_CNBD		2	CNY	2015-02-12	2015-02-12	10000000.000000	非凡资产管理双月增利对公款	2015-04-16	0.056500	2015-02-16	2015/12/21
FGAA15803Z	SPT_LBS	X_CNBD		2	CNY	2015-12-24	2015-12-24	100000000.000000	非凡资产管理4个月增利对公款	2016-05-09	0.044000	2015-12-24	2015/12/29
FGAA14196B	SPT_LBS	X_CNBD		2	CNY	2014-12-22	2014-12-22	500000.000000	非凡资产管理4个月增利对公款	2015-04-30	0.051000	2014-12-25	2015/10/15
FSAA14043M	SPT_LBS	X_CNBD	118	2	CNY	2014-02-21	2014-02-24	50000.000000		2014-05-26	0.058500	2014-02-25	2015/10/15
FSAA13093B	SPT_LBS	X_CNBD	0	2	CNY	2013-06-20	2013-06-20	200000.000000	非凡资产管理35天增利高端款	2013-07-29	0.053000	2013-06-24	2015/10/15
FSAA14432R	SPT_LBS	X_CNBD		2	CNY	2014-12-12	2014-12-12	100000.000000	非凡资产管理双月增利普通款	2015-02-16	0.054500	2014-12-16	2015/10/15
FSAA15225A	SPT_LBS	X_CNBD		2	CNY	2015-05-11	2015-05-11	50000.000000	非凡资产管理季增利普通款	2015-08-14	0.053500	2015-05-14	2015/10/15
FSAA1563XD	SPT_LBS	X_CNBD		2	CNY	2015-08-06	2015-08-06	50000.000000	非凡资产管理半年增利普通款	2016-02-15	0.053500	2015-08-13	2015/10/15
FGAA15782Z	SPT_LBS	X_CNBD		2	CNY	2015-12-22	2015-12-22	100000000.000000	非凡资产管理半年增利对公款	2016-08-11	0.042000	2015-12-22	2015/12/21
FSAA16118F	SPT_LBS	X_CNBD		2	CNY	2016-03-18	2016-03-18	100000.000000	非凡资产管理4个月增利普通款	2016-07-28	0.044000	2016-03-24	2016/3/23
FSAA14380A	SPT_LBS	X_CNBD		2	CNY	2014-11-14	2014-11-14	50000.000000	非凡资产管理4个月增利普通款	2015-03-24	0.050000	2014-11-18	2015/10/15
FSAA13190B	SPT_LBS	X_CNBD	098	2	CNY	2013-09-27	2013-10-07	200000.000000		2014-04-08	0.056500	2013-10-08	2015/10/15
FSAA16013D	SPT_LBS	X_CNBD		2	CNY	2016-01-13	2016-01-13	1000000.000000	非凡资产管理35天增利尊享款	2016-02-22	0.046000	2016-01-18	2016/1/12
FSAA14117B	SPT_LBS	X_CNBD	127	2	CNY	2014-04-28	2014-05-03	200000.000000		2014-06-09	0.053000	2014-05-04	2015/10/15
FSAA1549HA	SPT_LBS	X_CNBD		2	CNY	2015-06-18	2015-06-18	50000.000000	非凡资产管理双月增利普通款	2015-08-25	0.055000	2015-06-25	2015/12/21
FSAA15342B	SPT_LBS	X_CNBD		2	CNY	2015-07-15	2015-07-15	200000.000000	非凡资产管理半年增利高端款	2016-01-20	0.054000	2015-07-20	2015/10/15
FSAA14312A	SPT_LBS	X_CNBD		2	CNY	2014-10-08	2014-10-08	50000.000000	非凡资产管理双月增利普通款	2014-12-10	0.051500	2014-10-10	2015/10/15
FSAA15085D	SPT_LBS	X_CNBD		2	CNY	2015-02-16	2015-02-16	1000000.000000	非凡资产管理35天增利尊享款	2015-04-02	0.057000	2015-02-26	2015/12/21
FGAA14161G	SPT_LBS	X_CNBD		2	CNY	2014-10-30	2014-10-30	100000000.000000	非凡资产管理35天增利对公款	2014-12-05	0.051000	2014-10-31	2015/10/15
FSAA13108N	SPT_LBS	X_CNBD	0	2	CNY	2013-07-12	2013-07-12	100000.000000	非凡资产管理半年增利普通款	2014-01-17	0.052500	2013-07-17	2015/10/15
FGAA15421C	SPT_LBS	X_CNBD		2	CNY	2015-06-11	2015-06-11	50000000.000000	非凡资产管理双月增利对公款	2015-08-11	0.046000	2015-06-11	2015/12/21
FGAA15471A	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	500000.000000	非凡资产管理季增利对公款	2015-10-08	0.049000	2015-07-06	2015/10/15
FSAA1629WA	SPT_LBS	X_CNBD		2	CNY	2016-04-21	2016-04-21	50000.000000	非凡资产管理半年增利普通款	2016-10-28	0.042000	2016-04-28	2016/4/26
FSAA1591EA	SPT_LBS	X_CNBD		2	CNY	2015-11-12	2015-11-12	50000.000000	非凡资产管理双月增利普通款	2016-01-19	0.046000	2015-11-19	2015/11/11
FSAB12036E	SPT_DED	X_CNBD	0	2	CNY	2013-07-18	2013-07-18	10000000.000000	非凡资产管理翠竹2W理财产品周二尊特款	2017-12-31	0.037500	2013-07-23	2016/4/26
FSAA14397B	SPT_LBS	X_CNBD		2	CNY	2014-11-24	2014-11-24	200000.000000	非凡资产管理季增利高端款	2015-02-27	0.051000	2014-11-27	2015/10/15
FSAA13075A	SPT_LBS	X_CNBD	0	2	CNY	2013-05-17	2013-05-17	50000.000000	非凡资产管理季增利普通款	2013-08-21	0.044500	2013-05-21	2015/10/15
FSAA1575GB	SPT_LBS	X_CNBD		2	CNY	2015-09-17	2015-09-17	50000.000000	非凡资产管理双月增利普通款	2015-11-24	0.050500	2015-09-24	2015/10/15
FSFA15172A	SPT_LBS	X_CNBD		1	CNY	2015-08-31	2015-08-31	50000.000000	非凡资产管理双月保本普通款	2015-11-05	0.038000	2015-09-06	2015/10/15
FSAA14365N	SPT_LBS	X_CNBD		2	CNY	2014-11-07	2014-11-07	100000.000000	非凡资产管理35天增利普通款	2014-12-19	0.051000	2014-11-14	2015/10/15
FGAA14162B	SPT_LBS	X_CNBD		2	CNY	2014-10-27	2014-10-27	500000.000000	非凡资产管理双月增利对公款	2014-12-30	0.049000	2014-10-30	2015/10/15
FGAA15112C	SPT_LBS	X_CNBD		2	CNY	2015-02-11	2015-02-11	100000000.000000	非凡资产管理季增利对公款	2015-05-12	0.058000	2015-02-11	2015/12/21
FSAA13105B	SPT_LBS	X_CNBD	0	2	CNY	2013-07-12	2013-07-12	200000.000000	非凡资产管理35天增利高端款	2013-08-21	0.049000	2013-07-17	2015/10/15
FSAA13174A	SPT_LBS	X_CNBD	096	2	CNY	2013-09-22	2013-09-25	50000.000000		2014-03-26	0.052500	2013-09-26	2015/10/15
FSAA1559KA	SPT_LBS	X_CNBD		2	CNY	2015-07-23	2015-07-23	50000.000000	非凡资产管理季增利普通款	2015-10-29	0.053000	2015-07-29	2015/10/15
FSAA14330M	SPT_LBS	X_CNBD		2	CNY	2014-10-16	2014-10-16	50000.000000	非凡资产管理双月增利普通款	2014-12-23	0.052500	2014-10-23	2015/10/15
FGAA14171A	SPT_LBS	X_CNBD		2	CNY	2014-11-06	2014-11-06	500000.000000	非凡资产管理季增利对公款	2015-02-11	0.050000	2014-11-11	2015/10/15
FSAA15499B	SPT_LBS	X_CNBD		2	CNY	2015-10-19	2015-10-19	200000.000000	非凡资产管理35天增利高端款	2015-11-26	0.047000	2015-10-22	2015/10/15
FSAA15564A	SPT_LBS	X_CNBD		2	CNY	2015-11-23	2015-11-23	50000.000000	非凡资产管理半年增利普通款	2016-05-26	0.045500	2015-11-26	2015/11/20
FSAA14335A	SPT_LBS	X_CNBD		2	CNY	2014-10-21	2014-10-21	50000.000000	非凡资产管理35天增利普通款	2014-11-27	0.050000	2014-10-23	2015/10/15
FSAA16120A	SPT_LBS	X_CNBD		2	CNY	2016-03-21	2016-03-21	50000.000000	非凡资产管理半年增利普通款	2016-09-26	0.042500	2016-03-24	2016/3/23
FGAA13097C	SPT_LBS	X_CNBD	0	2	CNY	2013-06-27	2013-06-27	50000000.000000	非凡资产管理35天增利对公款	2013-08-05	0.054000	2013-07-01	2015/10/15
FSAA14153B	SPT_LBS	X_CNBD	132	2	CNY	2014-05-30	2014-05-30	200000.000000	非凡资产管理35天增利高端款	2014-07-08	0.053000	2014-06-03	2015/10/15
FSAA13266B	SPT_LBS	X_CNBD	107	2	CNY	2013-12-09	2013-12-09	200000.000000	非凡资产管理半年增利高端款	2014-06-13	0.058500	2013-12-13	2015/10/15
FGAA14117B	SPT_LBS	X_CNBD		2	CNY	2014-08-11	2014-08-11	500000.000000	非凡资产管理35天增利对公款	2014-09-18	0.050000	2014-08-14	2015/10/15
FGAA13147T	SPT_LBS	X_CNBD	096	2	CNY	2013-09-18	2013-09-24	10000000.000000		2013-12-25	0.053000	2013-09-25	2015/10/15
FSAA14263B	SPT_LBS	X_CNBD		2	CNY	2014-09-02	2014-09-02	200000.000000	非凡资产管理季增利高端款	2014-12-04	0.052500	2014-09-05	2015/10/15
FSAA14086A	SPT_LBS	X_CNBD	123	2	CNY	2014-04-01	2014-04-02	50000.000000		2014-06-03	0.055000	2014-04-03	2015/10/15
FSAA15498B	SPT_LBS	X_CNBD		2	CNY	2015-10-15	2015-10-15	200000.000000	非凡资产管理半年增利高端款	2016-04-20	0.047500	2015-10-20	2015/10/19
FGAA15326B	SPT_LBS	X_CNBD		2	CNY	2015-05-11	2015-05-11	500000.000000	非凡资产管理季增利对公款	2015-08-14	0.051500	2015-05-14	2015/12/21
FSAA15310B	SPT_LBS	X_CNBD		2	CNY	2015-06-30	2015-06-30	200000.000000	非凡资产管理4个月增利高端款	2015-11-06	0.054000	2015-07-03	2015/10/15
FSAA1601AA	SPT_LBS	X_CNBD		2	CNY	2016-01-07	2016-01-07	50000.000000	非凡资产管理35天增利普通款	2016-02-18	0.046000	2016-01-14	2016/1/6
FSAA14099D	SPT_LBS	X_CNBD	125	2	CNY	2014-04-10	2014-04-10	1000000.000000	非凡资产管理季增利尊享款	2014-07-14	0.056000	2014-04-14	2015/10/15
FGAA15083A	SPT_LBS	X_CNBD		2	CNY	2015-01-29	2015-01-29	500000.000000	非凡资产管理双月增利对公款	2015-04-02	0.055000	2015-02-02	2015/12/21
FGAA15375T	SPT_LBS	X_CNBD		2	CNY	2015-05-28	2015-05-28	10000000.000000	非凡资产管理35天增利对公款	2015-07-06	0.050000	2015-06-01	2015/12/21
FSAA13298N	SPT_LBS	X_CNBD	111	2	CNY	2014-01-06	2014-01-06	100000.000000	非凡资产管理半年增利普通款	2014-07-09	0.060000	2014-01-09	2015/10/15
FGFA15148A	SPT_LBS	X_CNBD		1	CNY	2015-12-07	2015-12-07	500000.000000	非凡资产管理季保本对公款	2016-03-08	0.035000	2015-12-08	2015/12/21
FGAA15111C	SPT_LBS	X_CNBD		2	CNY	2015-02-12	2015-02-12	100000000.000000	非凡资产管理双月增利对公款	2015-04-13	0.057000	2015-02-12	2015/12/21
FSAA14306M	SPT_LBS	X_CNBD		2	CNY	2014-09-29	2014-09-29	50000.000000	非凡资产管理双月增利普通款	2014-12-08	0.054500	2014-10-08	2015/10/15
FSAA1551AB	SPT_LBS	X_CNBD		2	CNY	2015-06-25	2015-06-25	100000.000000	非凡资产管理35天增利普通款	2015-08-06	0.054000	2015-07-02	2015/10/15
FSFA15248A	SPT_LBS	X_CNBD		1	CNY	2015-12-10	2015-12-10	50000.000000	非凡资产管理季保本普通款	2016-03-15	0.038500	2015-12-15	2015/12/9
FSAA14092M	SPT_LBS	X_CNBD	124	2	CNY	2014-04-02	2014-04-02	50000.000000	非凡资产管理半年增利普通款	2014-10-08	0.056500	2014-04-08	2015/10/15
FSAA15406G	SPT_LBS	X_CNBD		2	CNY	2015-08-20	2015-08-20	50000.000000	非凡资产管理4个月增利普通款	2015-12-31	0.050500	2015-08-27	2015/10/15
FSAA1541LA	SPT_LBS	X_CNBD		2	CNY	2015-05-21	2015-05-21	100000.000000	非凡资产管理季增利普通款	2015-08-28	0.053500	2015-05-28	2015/10/15
FGAA13193T	SPT_LBS	X_CNBD	109	2	CNY	2013-12-19	2013-12-23	10000000.000000		2014-01-28	0.058000	2013-12-24	2015/10/15
